Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
IGIHL,IGI Holdings Limited,192.38,PKR,4.633960622212543,7.1695170185505015,-5.231527093596061,-25.999153748509453,-30.42566272467542,-23.960474308300395,25.738562091503265,23.518459069020864,0.5622724255859028,217.99204981659545,4.682358943663805,5.7357707534722575,217.59039999999982,261.58515,0.12955376,USD,0.12955376,USD,,,,,18479335.7,USD,10542829.272,USD,0.12862539058654524,0.0506379927467542,92938046.603408,USD,0.028256,USD,0.9929122,Finance,KSE All Share,No rating,Pakistan,2025-12-31,Multi-line insurance,6.150478796169636
0015S0,"Fescaro Co., Ltd.",15280,KRW,5.8171745152354575,5.379310344827586,-7.0559610705596105,-24.168734491315135,-66.04444444444445,1.5957446808510638,-66.04444444444445,-66.04444444444445,-66.04444444444445,-66.04444444444445,5.684562347746343,6.194614541384462,19145.8,,0.210339324,USD,0.19911564599999998,USD,944515.3250999999,USD,3588332.42751,USD,1768559.16939,USD,2012636.3876999998,USD,0.02718644409673371,0.007411532830508521,92926860.9192,USD,0,USD,1.5090712,Commercial services,KOSDAQ Composite,No rating,South Korea,2025-12-31,Miscellaneous commercial services,5.743243243243243
6073,"Asante, Inc.",1533,JPY,0.9216589861751152,-1.414790996784566,-2.169751116783663,-5.428747686613201,-5.950920245398773,-4.545454545454546,-1.2242268041237114,-13.876404494382022,1.121372031662269,48.25918762088975,0.8824842066068558,0.7639228617182968,1585.82,1618.315,0.4401079848,USD,0.39464253180000003,USD,9326460.594,USD,63762023.160000004,USD,4585528.068,USD,6996586.938000001,USD,0.172609884383868,0.248405683121657,92919374.03983,USD,0.413292,USD,0.4074645,Commercial services,,No rating,Japan,2025-03-31,Miscellaneous commercial services,0.9174311926605505
7600,"Japan Medical Dynamic Marketing, Inc.",572,JPY,1.5985790408525755,4.570383912248629,-12.804878048780488,13.492063492063492,12.156862745098039,16.73469387755102,17.453798767967147,-73.10766337564645,-3.0508474576271185,-80.27584234480786,2.4412544185518175,3.8372896393306224,553.620000000002,525.6549999999839,-0.11689430940000001,USD,-0.11689430940000001,USD,21513695.082,USD,94710368.016,USD,-3078352.134,USD,-3360303.936,USD,0.13086424629608476,0.13316967364499602,92901962.837216,USD,0.09999,USD,0.95028794,Health technology,,No rating,Japan,2025-03-31,Medical specialties,2.1314387211367674
BRAU,Big Ridge Gold Corp,0.455,CAD,0.5524861878453043,24.65753424657535,15.189873417721518,44.44444444444445,111.6279069767442,75,727.2727272727273,203.33333333333337,82,-93.93333333333334,7.228977952849494,9.846854986936792,0.35755000000000003,0.23122500000000007,-0.0076388,USD,-0.0076388,USD,-1626102.205,USD,-88116.496,USD,-1707024.2735000001,USD,-1137498.115,USD,,0,92894534.22365999,USD,0,USD,2.8441658,Non-energy minerals,,No rating,Canada,2025-06-30,Precious metals,8.235294117647067
2176,CCID Consulting Co. Ltd. Class H,1.02,HKD,-1.9230769230769247,-5.55555555555556,-15.70247933884297,-37.03703703703704,-42.3728813559322,-35.84905660377359,-20.3125,5000,4150,7900,4.525452545254529,6.668507026355731,1.3776000000000008,1.587600000000001,0.014811438,USD,0.014811438,USD,11619946.929599999,USD,20050070.895970993,USD,10366642.870627351,USD,,,0.02436611430394801,0.053375233139507594,92870956.55560999,USD,0.013206073379999999,USD,0.011114939,Commercial services,,No rating,China,2025-12-31,Miscellaneous commercial services,7.070707070707077
004250,National Plastic Co. Ltd.,3925,KRW,1.6839378238341969,0.6410256410256411,6.512890094979647,6.657608695652174,-4.6172539489671935,2.480417754569191,2.080624187256177,-8.826945412311266,-46.23287671232877,541.3398692810457,2.7713707204439366,4.024744388538845,3848.6,4058.525,0.23418172199999998,USD,0.23418172199999998,USD,46823751.51359999,USD,50301157.85199,USD,8927584.58151,USD,-31613191.917299997,USD,0.2622006598767152,0.262731302705973,92867197.154688,USD,0.07245,USD,0.57049394,Process industries,"KOSPI Composite, KOSPI Chemicals",No rating,South Korea,2025-12-31,Containers/Packaging,2.0618556701030926
SYNT,Synthomer plc,44.65,GBX,4.566744730679146,12.752525252525245,148.05555555555554,-32.039573820395745,-33.55654761904763,-30.451713395638635,-45.813106796116514,-98.71955330475961,-98.21604916314392,-96.3580588546717,12.113057368108064,16.754987756018924,31.318800000000014,58.50444999999999,-0.55561351,USD,-0.55561351,USD,181909940,USD,245716040.00000003,USD,-90829860,USD,-154010410,USD,0.44226897523656133,0.8044493271079369,92851689.70199999,USD,0,USD,0.7366118,Process industries,FTSE All-Share,Neutral,United Kingdom,2024-12-31,Chemicals: specialty,9.885330170027679
SKMEGGPROD,SKM Egg Products Export (India) Ltd.,175.86,INR,7.205559619604989,14.194805194805204,16.071546432578725,-5.132838840188799,3.477493380406017,-18.18562456385205,95.37829130096655,593.0443349753696,273.77259030334943,5762,6.176051935878482,5.054217915619118,171.92579999999987,174.52747499999995,0.07691724600000001,USD,0.07691724600000001,USD,9457860.652,USD,8857360.82,USD,4050460.0680000004,USD,4966141.568,USD,0.2997679526359834,0.492259852566107,92847122.375904,USD,0.0087765,USD,0.7962756,Process industries,,No rating,India,2025-03-31,Agricultural commodities/Milling,8.36552390149687
1892,Tokura Corporation,7100,JPY,0,-0.6993006993006993,-5.333333333333333,9.737248840803709,19.12751677852349,6.7669172932330826,47.15025906735751,109.43952802359883,389.6551724137931,481.9672131147541,0.2347417840375587,0.46416277999128774,7186.2,5978.225,4.3505675664,USD,4.3505675664,USD,11398860,USD,38876112,USD,9019098,USD,-41889144,USD,0.0829464735164159,0.299807945011624,92814259.865912,USD,1.19988,USD,0.82783556,Industrial services,,No rating,Japan,2025-03-31,Engineering & construction,0
RONY,PT Aracord Nusantara Group Tbk,1350,IDR,5.46875,1.5037593984962405,-48.275862068965516,-63.61185983827493,-73,-63.70967741935484,-51.61290322580645,743.75,900,900,13.567780668078505,14.35104391714449,2726.4,2513.16,0.000006534,USD,0.000006534,USD,173936.025,USD,456475.92132,USD,8166.25932,USD,359537.6868,USD,1.2349512907433984,4.81415993671054,92800000,USD,0,USD,1.339048,Industrial services,Indonesia Sharia Stock Index,No rating,Indonesia,2025-12-31,Engineering & construction,18.907563025210084
1608,VPower Group International Holdings Limited,0.109,HKD,0.9259259259259267,-9.166666666666664,-10.655737704918032,-21.014492753623195,-54.58333333333334,-21.014492753623195,-59.62962962962963,-93.97790055248618,-96.21527777777777,-96.21527777777777,15.436520012752519,15.01520790490543,0.12679999999999997,0.21690999999999988,-0.0044909319999999996,USD,-0.0044909319999999996,USD,17173890.159999996,USD,31704821.800022647,USD,-29992734.40002059,USD,6564610.199999999,USD,1.93441750708543,1.86045836427511,92797974.01374999,USD,0,USD,-0.28022847,Producer manufacturing,,No rating,Hong Kong,2024-12-31,Electrical products,17.20430107526882
GCTS,"GCT Semiconductor Holding, Inc.",1.28,USD,-5.8823529411764754,20.75471698113207,15.315315315315308,6.666666666666673,-16.883116883116884,0.7874015748031503,-4.4776119402985115,-86.83127572016461,-86.83127572016461,-86.83127572016461,9.696022633407612,7.652336519666688,1.1874200000000004,1.334779500000004,-0.8203,USD,-0.8203,USD,-35089000,USD,-1817000,USD,-43372000,USD,-33086000,USD,22.108164689462665,,92792469,USD,0,USD,1.1800297,Electronic technology,,Strong buy,United States,2025-12-31,Semiconductors,8.36653386454185
6283,"Shun On Electronic Co., Ltd.",20.65,TWD,2.9925187032418843,1.2254901960784315,0.7317073170731638,-19.33593750000001,-16.056910569105703,-18.379446640316214,-18.055555555555557,-71.51724137931035,134.76489517889536,-46.28890539728354,1.447436207035338,3.102210485364195,21.883999999999983,23.850749999999998,-0.0069848079999999995,USD,-0.0069848079999999995,USD,2138268.96,USD,9015532.584999999,USD,-1020604.0850000001,USD,8713898.495,USD,0.05959514414733334,0.0662173667989783,92714530.204051,USD,0,USD,0.61967784,Electronic technology,,No rating,Taiwan,2025-12-31,Electronic production equipment,4.146341463414624
4761,SAKURA KCS Corporation,1325,JPY,0.3028009084027252,1.9230769230769231,4.166666666666667,1.5325670498084292,-4.676258992805756,3.515625,35.75819672131148,52.298850574712645,109.98415213946117,93.99707174231332,3.2180817890859172,2.911009624717418,1283.02,1334.165,0.6815278404,USD,0.6815278404,USD,13631970,USD,41689164,USD,7632570,USD,-2766390,USD,0.04095487420685983,0.0464612906473372,92700635.398774,USD,0.213312,USD,0.36984035,Technology services,,No rating,Japan,2025-03-31,Information technology services,1.5981735159817352
SPIN,Alexandria Spinning & Weaving,14.6,EGP,1.6713091922005585,-0.7477906186267926,5.339105339105341,44.12635735439288,44.841269841269835,46.14614614614614,79.90140959161862,802.4724537127596,1704.9449185824578,7415.963700984076,1.9434637164508266,2.166875174739477,14.096200000000001,11.3493112344,,,,,,,,,,,,,,,92682044.43216,USD,,,0.8951284,Process industries,,No rating,Egypt,2025-06-30,Textiles,1.8131101813110166
ASUNTO,Asuntosalkku Oy Class A,80,EUR,-1.2345679012345678,1.2658227848101267,0.6289308176100629,-2.4390243902439024,-0.6211180124223602,0,9.58904109589041,-49.993749218652326,-49.993749218652326,-49.993749218652326,0.8452760084925691,0.586809810964665,80.64000000000037,81.51499999999979,-1.77541472,USD,-1.77541472,USD,12384485.76,USD,14345304,USD,-1741384.96,USD,3353691.52,USD,7.83747961920791,1.26555466852377,92670616.15776,USD,1.2203776000000002,USD,0.22892605,Finance,,Sell,Finland,2025-09-30,Real estate investment trusts,1.25
TV2,Power Engineering Consulting 2 JSC,37150,VND,2.9085872576177287,-3.8809831824062098,7.369942196531792,8.467153284671532,7.060518731988473,7.681159420289855,18.88,44.11658107422302,449.7115374337132,3945.544005056694,2.569769088140542,4.491916776073927,37346.99999999998,36619.24999999994,0.0373506432,USD,0.0373506432,USD,4921300.74891,USD,7154422.726346999,USD,2522145.827721,USD,7211318.56263,USD,0.10553860522396051,0.107733786751478,92632387.925724,USD,0.039,USD,1.2601045,Commercial services,"Vietnam Index, VNSmallcap, VNAllShare Industrials, VNAllshare",No rating,Vietnam,2024-12-31,Miscellaneous commercial services,3.43878954607978
BIOC,GlaxoSmithKline S.A.E.,62.5,EGP,0.7576978881186504,6.582537517053205,2.711585866885782,0.4338743371364344,0.11212558065032882,-1.8067556952081676,68.87327749256958,141.87306501547985,537.7551020408163,463.570784490532,4.83532502176515,3.049200576930575,62.34479999999998,58.90125000000003,,,,,,,,,,,,,,,92625303.32496,USD,,,0.64228815,Distribution services,,No rating,Egypt,2025-12-31,Medical distributors,2.176366274383365
2680,Innovax Holdings Limited,12,HKD,-0.8264462809917326,-1.2345679012345707,-1.5586546349466737,0.8403361344537785,130.76923076923077,29.03225806451612,900,134.6655865791935,82.28487528919497,82.28487528919497,2.2505187700433877,5.024893156125376,12.169399999999994,8.202400000000004,-0.088389178,USD,-0.088389178,USD,-4356231.98,USD,20822603.810000002,USD,-4534732.37,USD,,,0.007696169670846394,0.00672649339390923,92615822.93410999,USD,0,USD,0.22008035,Finance,,No rating,Hong Kong,2025-02-28,Investment banks/Brokers,3.5653650254668925
SECH,Securities House (K.S.C),71.9,KWF,1.9858156028368874,4.202898550724646,0.7002801120448179,-7.225806451612896,-21.76278563656148,-11.5621156211562,14.673046251993624,20.698666389204554,6.4259456834315625,-56.36536227250574,2.21564601602467,2.518119853779105,72.116,80.70350000000002,-0.01038848,USD,-0.01038848,USD,5909811.488,USD,17849184.4208,USD,-4037089.9376,USD,3764070.944,USD,1.0585532874019723,0.23332430855469402,92590712.55139999,USD,0,USD,1.5329151,Finance,"Boursa Kuwait All Share, Boursa Kuwait Main Market, Boursa Kuwait Main Market 50, Boursa Kuwait All Share TR, Boursa Kuwait Main Market TR",No rating,Kuwait,2025-12-31,Investment banks/Brokers,2.797202797202797
T57,Trace Group Hold AD,3.3,EUR,0,-2.941176470588238,-9.340659340659348,3.7735849056603668,17.349814462831223,9.999999999999995,9.39388494813072,84.40678572266782,15.667353310136761,142.30925122035748,4.718447854656915e-16,1.457094522119174,3.424799999999997,3.196476719999995,0.29597651999999997,USD,,,16445442.0396,USD,30393669.946725424,USD,7162047.751329364,USD,24288396.996,USD,0.1725183493911251,0.42958009241985007,92584017.30861999,USD,,,,Industrial services,"BGBX40, BG TR30",No rating,Bulgaria,2025-12-31,Engineering & construction,0
ANDREWYU,Andrew Yule & Co. Ltd.,18.66,INR,6.083001705514499,12.749244712990933,-5.231081767394622,-18.869565217391305,-28.77862595419847,-19.879776728209528,-26.535433070866137,-22.25,-26.535433070866137,22.76315789473685,4.443683462677455,4.819723484037218,19.976999999999943,24.856450000000013,-0.0006787160000000001,USD,-0.0006787160000000001,USD,-6653464.65,USD,-3983688.4560000002,USD,-332137.86600000004,USD,-1361106.428,USD,0.33917303749639405,0.31144069421493503,92577368.93652,USD,0,USD,1.5872272,Producer manufacturing,"BSE Fast Moving Consumer Goods, BSE CPSE",No rating,India,2025-03-31,Industrial machinery,7.63736263736264
BWS,Ba Ria - Vung Tau Water Supply Joint Stock Co,34600,VND,-0.5747126436781609,0,2.366863905325444,2.9761904761904763,0.5813953488372093,2.0648967551622417,3.283582089552239,-4.683195592286501,90.10989010989012,90.10989010989012,0.28951997989444594,1.0049209705934448,33968,33890.5,,,,,,,,,,,,,,,92575405.44000001,USD,,,,Utilities,,No rating,Vietnam,2025-12-31,Water utilities,0.5780346820809249
4574,"Taiko Pharmaceutical Co., Ltd.",301,JPY,2.0338983050847457,1.6891891891891893,3.0821917808219177,0.6688963210702341,3.4364261168384878,1.3468013468013469,26.470588235294116,-75.9392486011191,-33.55401743922715,27.78442473769933,1.7809618448048752,2.5065671699151335,295.1000000000028,294.19500000000016,0.11724002730000001,USD,0.11724002730000001,USD,4619844,USD,22212261,USD,5889663,USD,3337263,USD,0.12755979365327497,0.0957971354778117,92573531.650288,USD,0.0210573,USD,0.8725253,Health technology,,No rating,Japan,2025-12-31,Pharmaceuticals: major,2.356902356902357
8279,"Syngen Biotech Co., Ltd.",108.5,TWD,-0.45871559633027525,-0.91324200913242,-5.6521739130434785,-8.823529411764707,-15.891472868217054,-6.4655172413793105,2.358490566037736,-9.583333333333334,115.64791774643831,190.50833496526727,1.1678614097968936,2.1485023813013706,118.55999999999982,122.92250000000017,0.31933509749999994,USD,0.3189463445,USD,14285302.555,USD,21423540.529999997,USD,8654310.944999998,USD,10002455.364999998,USD,0.14466853016451328,0.13023866118152,92557455.305745,USD,0.159325,USD,0.30684453,Health technology,,No rating,Taiwan,2025-12-31,Biotechnology,1.8433179723502304
1733,Apex Biotechnology Corp.,29.6,TWD,0.16920473773265893,0.33898305084746244,1.7182130584192439,-0.8375209380234505,-17.777777777777775,-3.425774877650888,4.964539007092207,21.063389731558708,-33.7066099123579,49.658644306047286,1.0731595399925398,1.6567551007305956,29.62600000000001,30.52724999999999,0.05193039049999999,USD,0.05161811349999999,USD,6425640.9799999995,USD,16390718.7,USD,5190553.579999999,USD,4743933.739999999,USD,0.07653887820857244,0.0796169043854789,92542898.933935,USD,0.041424499999999996,USD,0.24474,Health technology,,No rating,Taiwan,2025-12-31,Biotechnology,1.3559322033898258
GLAD,Gladiator Metals Corp,1.24,CAD,2.4793388429752086,3.3333333333333366,-21.01910828025478,18.095238095238088,19.230769230769226,9.734513274336294,254.2857142857143,235.13513513513513,588.8888888888889,451.11111111111103,6.157286686947709,8.632783774868997,1.2664999999999993,1.0417500000000002,-0.095616408,USD,-0.095616408,USD,-7206036.6306,USD,-14655.42531,USD,-5740454.02914,USD,-6491670.1419,USD,,0,92541540.44226,USD,0,USD,0.99336946,Non-energy minerals,,No rating,Canada,2025-02-28,Precious metals,5.982905982905988
ROBU,Macfos Ltd.,835,INR,0.6084703897825114,3.9850560398505603,-2.1831736867412146,13.816604594981408,26.680918429795092,14.812499885187496,16.265822668544295,399.1847821095108,399.1847821095108,399.1847821095108,2.6441369010178137,3.4361937642289204,809.1822732182004,727.7998870120001,0.2035715026,USD,0.2035715026,USD,2884929.166,USD,4529317.61,USD,2096928.188,USD,-3625209.3880000003,USD,0.07843993642315145,0.28486973905094704,92538538.29089999,USD,0,USD,1.175439,Retail trade,,No rating,India,2025-03-31,Electronics/Appliance stores,2.412755716004808
BRE,"Bridgemarq Real Estate Services, Inc.",13.55,CAD,-1.1670313639679075,-0.29433406916849997,-3.214285714285709,0.2960769800148107,-7.128169979437965,1.1194029850746294,15.319148936170217,-20.058997050147486,-7.571623465211456,12.82264779350542,1.7368052574382946,1.681583429801226,13.994599999999965,14.139950000000013,0.55823812,USD,0.33650122,USD,18724206.599999998,USD,46770829.599999994,USD,5294014,USD,3279084.5999999996,USD,0.4257698680576864,,92516736.34944001,USD,0.98307,USD,0.6297482,Miscellaneous,,Strong sell,Canada,2025-12-31,Investment trusts,1.180811808118082
9574,Professional Medical Expertise Co.,101,SAR,1.609657947686111,0.2979145978152901,0,4.123711340206185,19.244391971664694,10.745614035087716,4.123711340206185,30.154642529758828,30.154642529758828,30.154642529758828,0.6432512893295934,2.128219354985078,98.86300000000004,90.36374999999992,3.1721722999999997,USD,3.1721722999999997,USD,18157344.941999998,USD,46950926.506,USD,11102566.0482,USD,-9169748.808,USD,0.3002464465856959,0.8370879074240329,92510090.32955,USD,,,0.37573153,Distribution services,,No rating,Saudi Arabia,2025-12-31,Medical distributors,2.3185483870967714
ALLUX,Installux S.A.,288,EUR,0,-1.36986301369863,-4,-7.096774193548387,-9.433962264150944,-7.096774193548387,2.857142857142857,-28,18.998429881827942,142.22035323801512,0.6944444444444445,0.8304260843703603,300.20000000000107,310.80674999999934,31.591500176,USD,,,,,,,8848758.34,USD,,,,,92492939.96842,USD,,,0.014201987,Non-energy minerals,,No rating,France,2025-12-31,Aluminum,0
EKOP,Ekopak NV,4.705,EUR,3.2930845225027525,-3.9795918367346994,-11.226415094339618,-10.551330798479082,-3.783231083844573,-9.519230769230772,5.730337078651683,-75.23684210526316,-67.99319727891157,-67.99319727891157,4.747863278324305,4.3175110599017925,5.438000000000008,5.668300000000001,-0.9278629,USD,-0.9278629,USD,-5057440.06,USD,-18895516.880000003,USD,-16238775.26,USD,-25819253.33,USD,1.6231390731067943,1.9651823780199003,92453969.44263999,USD,0,USD,0.81237596,Industrial services,,Neutral,Belgium,2025-12-31,Environmental services,5.378704720087819
SEKURITIND,Saint-Gobain Sekurit India Ltd.,98.79,INR,4.794738517025576,10.379888268156432,3.1964901284863703,-6.093155893536118,-11.160071942446038,-7.456674473067909,-13.342105263157888,-13.342105263157888,-13.342105263157888,-13.342105263157888,4.409195956963125,3.6736630523468796,96.88780000000001,107.55445,0.046217049,USD,0.046217049,USD,4682157.432,USD,7252759.176,USD,4210637.044,USD,2747547.686,USD,0.0007753805170291028,0.0007490244373857751,92446977.93084,USD,0.023404,USD,0.69006383,Consumer durables,BSE Consumer Discretionary,No rating,India,2025-03-31,Home furnishings,7.021766429468405
9227,"Microwave Chemical Co., Ltd.",998,JPY,7.543103448275862,0.8080808080808081,3.7422037422037424,47.851851851851855,36.33879781420765,68.01346801346801,165.4255319148936,81.45454545454545,81.45454545454545,81.45454545454545,4.470380187951329,5.731840592907591,1061.7,783.06,0.0682445082,USD,0.0659993994,USD,1936866.294,USD,7166136.648,USD,1076439.012,USD,-1468693.116,USD,0.4212762597433603,0.636820998358094,92441490.84521,USD,0,USD,2.4593801,Commercial services,,No rating,Japan,2025-03-31,Miscellaneous commercial services,7.4766355140186915
ORON,Orior AG,11.7,CHF,3.539823008849545,5.786618444846281,3.9076376554174024,-5.797101449275367,-16.785206258890476,-14.723032069970856,-34.85523385300669,-86.47398843930635,-81.63265334956587,-76.36363636363636,5.367164218772181,4.990879381041676,10.992200000000015,12.343450000000033,1.8098567200000002,USD,1.8087214600000001,USD,61338097.800000004,USD,151171221.60000002,USD,11821840.8,USD,25511815,USD,0.2585834911869522,4.0616757860763,92429749.37052001,USD,0,USD,0.7558136,Consumer non-durables,,Neutral,Switzerland,2025-12-31,Food: meat/fish/dairy,4.973357015985795
1036,"Vanke Overseas Investment Holding Co., Ltd.",1.9,HKD,2.7027027027026933,5.555555555555547,9.826589595375719,6.741573033707859,-3.55329949238579,9.826589595375719,46.15384615384614,-32.14285714285714,-64.15094339622642,-24.783783066929367,2.1755271755271686,2.6700861675058483,1.7758000000000025,1.686349999999998,-0.030470711999999997,USD,-0.030470711999999997,USD,11476616.399999999,USD,23597716.619999997,USD,-11868804.78,USD,,,0.0299798212741424,0.00443300955313559,92427264.26851,USD,0.025692,USD,0.5275662,Finance,,No rating,Hong Kong,2025-12-31,Investment managers,2.702702702702693
2216,Broncus Holding Corp.,1.37,HKD,0,11.382113821138221,-0.7246376811594049,-42.67782426778243,-55.228758169934636,-42.43697478991596,61.17647058823531,-92.38888888888889,-92.38888888888889,-92.38888888888889,5.620437956204372,8.92123351379709,1.5797999999999996,2.4005000000000023,-0.037009326,USD,-0.037009326,USD,-22583357.922,USD,-2762079.877524764,USD,-17901442.28091199,USD,,,0.09180611503368862,0.000106693695736253,92407852.19674999,USD,0,USD,0.9745519,Health technology,,No rating,China,2025-12-31,Medical specialties,6.5693430656934195
